utc_timestamp,cet_cest_timestamp,ES_solar_generation_actual
2015-04-15T00:00:00Z,2015-04-15T02:00:00+0200,30
2015-04-15T01:00:00Z,2015-04-15T03:00:00+0200,30
2015-04-15T02:00:00Z,2015-04-15T04:00:00+0200,30
2015-04-15T03:00:00Z,2015-04-15T05:00:00+0200,30
2015-04-15T04:00:00Z,2015-04-15T06:00:00+0200,30
2015-04-15T05:00:00Z,2015-04-15T07:00:00+0200,42
2015-04-15T06:00:00Z,2015-04-15T08:00:00+0200,169
2015-04-15T07:00:00Z,2015-04-15T09:00:00+0200,495
2015-04-15T08:00:00Z,2015-04-15T10:00:00+0200,997
2015-04-15T09:00:00Z,2015-04-15T11:00:00+0200,1469
2015-04-15T10:00:00Z,2015-04-15T12:00:00+0200,1667
2015-04-15T11:00:00Z,2015-04-15T13:00:00+0200,1749
2015-04-15T12:00:00Z,2015-04-15T14:00:00+0200,1907
2015-04-15T13:00:00Z,2015-04-15T15:00:00+0200,2041
2015-04-15T14:00:00Z,2015-04-15T16:00:00+0200,1777
2015-04-15T15:00:00Z,2015-04-15T17:00:00+0200,1213
2015-04-15T16:00:00Z,2015-04-15T18:00:00+0200,818
2015-04-15T17:00:00Z,2015-04-15T19:00:00+0200,548
2015-04-15T18:00:00Z,2015-04-15T20:00:00+0200,165
2015-04-15T19:00:00Z,2015-04-15T21:00:00+0200,57
2015-04-15T20:00:00Z,2015-04-15T22:00:00+0200,54
2015-04-15T21:00:00Z,2015-04-15T23:00:00+0200,53
2015-04-15T22:00:00Z,2015-04-16T00:00:00+0200,53
2015-04-15T23:00:00Z,2015-04-16T01:00:00+0200,53
2015-04-16T00:00:00Z,2015-04-16T02:00:00+0200,52
2015-04-16T01:00:00Z,2015-04-16T03:00:00+0200,53
2015-04-16T02:00:00Z,2015-04-16T04:00:00+0200,53
2015-04-16T03:00:00Z,2015-04-16T05:00:00+0200,53
2015-04-16T04:00:00Z,2015-04-16T06:00:00+0200,53
2015-04-16T05:00:00Z,2015-04-16T07:00:00+0200,67
2015-04-16T06:00:00Z,2015-04-16T08:00:00+0200,227
2015-04-16T07:00:00Z,2015-04-16T09:00:00+0200,
2015-04-16T08:00:00Z,2015-04-16T10:00:00+0200,1225
2015-04-16T09:00:00Z,2015-04-16T11:00:00+0200,1619
2015-04-16T10:00:00Z,2015-04-16T12:00:00+0200,2021
2015-04-16T11:00:00Z,2015-04-16T13:00:00+0200,2201
2015-04-16T12:00:00Z,2015-04-16T14:00:00+0200,2483
2015-04-16T13:00:00Z,2015-04-16T15:00:00+0200,2626
2015-04-16T14:00:00Z,2015-04-16T16:00:00+0200,2554
2015-04-16T15:00:00Z,2015-04-16T17:00:00+0200,2127
2015-04-16T16:00:00Z,2015-04-16T18:00:00+0200,1672
2015-04-16T17:00:00Z,2015-04-16T19:00:00+0200,1010
2015-04-16T18:00:00Z,2015-04-16T20:00:00+0200,400
2015-04-16T19:00:00Z,2015-04-16T21:00:00+0200,222
2015-04-16T20:00:00Z,2015-04-16T22:00:00+0200,197
2015-04-16T21:00:00Z,2015-04-16T23:00:00+0200,142
2015-04-16T22:00:00Z,2015-04-17T00:00:00+0200,66
2015-04-16T23:00:00Z,2015-04-17T01:00:00+0200,63
2015-04-17T00:00:00Z,2015-04-17T02:00:00+0200,60
2015-04-17T01:00:00Z,2015-04-17T03:00:00+0200,56
2015-04-17T02:00:00Z,2015-04-17T04:00:00+0200,55
2015-04-17T03:00:00Z,2015-04-17T05:00:00+0200,40
2015-04-17T04:00:00Z,2015-04-17T06:00:00+0200,38
2015-04-17T05:00:00Z,2015-04-17T07:00:00+0200,53
2015-04-17T06:00:00Z,2015-04-17T08:00:00+0200,344
2015-04-17T07:00:00Z,2015-04-17T09:00:00+0200,1129
2015-04-17T08:00:00Z,2015-04-17T10:00:00+0200,2171
2015-04-17T09:00:00Z,2015-04-17T11:00:00+0200,2942
2015-04-17T10:00:00Z,2015-04-17T12:00:00+0200,3474
2015-04-17T11:00:00Z,2015-04-17T13:00:00+0200,3843
2015-04-17T12:00:00Z,2015-04-17T14:00:00+0200,3834
2015-04-17T13:00:00Z,2015-04-17T15:00:00+0200,3771
2015-04-17T14:00:00Z,2015-04-17T16:00:00+0200,3720
2015-04-17T15:00:00Z,2015-04-17T17:00:00+0200,3319
2015-04-17T16:00:00Z,2015-04-17T18:00:00+0200,2591
2015-04-17T17:00:00Z,2015-04-17T19:00:00+0200,1732
2015-04-17T18:00:00Z,2015-04-17T20:00:00+0200,896
2015-04-17T19:00:00Z,2015-04-17T21:00:00+0200,556
2015-04-17T20:00:00Z,2015-04-17T22:00:00+0200,508
2015-04-17T21:00:00Z,2015-04-17T23:00:00+0200,446
2015-04-17T22:00:00Z,2015-04-18T00:00:00+0200,261
2015-04-17T23:00:00Z,2015-04-18T01:00:00+0200,106
2015-04-18T00:00:00Z,2015-04-18T02:00:00+0200,73
2015-04-18T01:00:00Z,2015-04-18T03:00:00+0200,49
2015-04-18T02:00:00Z,2015-04-18T04:00:00+0200,46
2015-04-18T03:00:00Z,2015-04-18T05:00:00+0200,46
2015-04-18T04:00:00Z,2015-04-18T06:00:00+0200,47
2015-04-18T05:00:00Z,2015-04-18T07:00:00+0200,67
2015-04-18T06:00:00Z,2015-04-18T08:00:00+0200,390
2015-04-18T07:00:00Z,2015-04-18T09:00:00+0200,1302
2015-04-18T08:00:00Z,2015-04-18T10:00:00+0200,2706
2015-04-18T09:00:00Z,2015-04-18T11:00:00+0200,3698
2015-04-18T10:00:00Z,2015-04-18T12:00:00+0200,4123
2015-04-18T11:00:00Z,2015-04-18T13:00:00+0200,4234
2015-04-18T12:00:00Z,2015-04-18T14:00:00+0200,4116
2015-04-18T13:00:00Z,2015-04-18T15:00:00+0200,4133
2015-04-18T14:00:00Z,2015-04-18T16:00:00+0200,3943
2015-04-18T15:00:00Z,2015-04-18T17:00:00+0200,3414
2015-04-18T16:00:00Z,2015-04-18T18:00:00+0200,2929
2015-04-18T17:00:00Z,2015-04-18T19:00:00+0200,1854
2015-04-18T18:00:00Z,2015-04-18T20:00:00+0200,1062
2015-04-18T19:00:00Z,2015-04-18T21:00:00+0200,678
2015-04-18T20:00:00Z,2015-04-18T22:00:00+0200,623
2015-04-18T21:00:00Z,2015-04-18T23:00:00+0200,620
2015-04-18T22:00:00Z,2015-04-19T00:00:00+0200,589
2015-04-18T23:00:00Z,2015-04-19T01:00:00+0200,510
2015-04-19T00:00:00Z,2015-04-19T02:00:00+0200,384
2015-04-19T01:00:00Z,2015-04-19T03:00:00+0200,255
2015-04-19T02:00:00Z,2015-04-19T04:00:00+0200,146
2015-04-19T03:00:00Z,2015-04-19T05:00:00+0200,90
2015-04-19T04:00:00Z,2015-04-19T06:00:00+0200,68
2015-04-19T05:00:00Z,2015-04-19T07:00:00+0200,72
2015-04-19T06:00:00Z,2015-04-19T08:00:00+0200,529
2015-04-19T07:00:00Z,2015-04-19T09:00:00+0200,1646
2015-04-19T08:00:00Z,2015-04-19T10:00:00+0200,3214
2015-04-19T09:00:00Z,2015-04-19T11:00:00+0200,4067
2015-04-19T10:00:00Z,2015-04-19T12:00:00+0200,4454
2015-04-19T11:00:00Z,2015-04-19T13:00:00+0200,4706
2015-04-19T12:00:00Z,2015-04-19T14:00:00+0200,4724
2015-04-19T13:00:00Z,2015-04-19T15:00:00+0200,4584
2015-04-19T14:00:00Z,2015-04-19T16:00:00+0200,4323
2015-04-19T15:00:00Z,2015-04-19T17:00:00+0200,3900
2015-04-19T16:00:00Z,2015-04-19T18:00:00+0200,3502
2015-04-19T17:00:00Z,2015-04-19T19:00:00+0200,2653
2015-04-19T18:00:00Z,2015-04-19T20:00:00+0200,1297
2015-04-19T19:00:00Z,2015-04-19T21:00:00+0200,694
2015-04-19T20:00:00Z,2015-04-19T22:00:00+0200,596
2015-04-19T21:00:00Z,2015-04-19T23:00:00+0200,598
2015-04-19T22:00:00Z,2015-04-20T00:00:00+0200,563
2015-04-19T23:00:00Z,2015-04-20T01:00:00+0200,403
2015-04-20T00:00:00Z,2015-04-20T02:00:00+0200,267
2015-04-20T01:00:00Z,2015-04-20T03:00:00+0200,181
2015-04-20T02:00:00Z,2015-04-20T04:00:00+0200,35
2015-04-20T03:00:00Z,2015-04-20T05:00:00+0200,34
2015-04-20T04:00:00Z,2015-04-20T06:00:00+0200,35
2015-04-20T05:00:00Z,2015-04-20T07:00:00+0200,70
2015-04-20T06:00:00Z,2015-04-20T08:00:00+0200,636
2015-04-20T07:00:00Z,2015-04-20T09:00:00+0200,1994
2015-04-20T08:00:00Z,2015-04-20T10:00:00+0200,3734
2015-04-20T09:00:00Z,2015-04-20T11:00:00+0200,4620
2015-04-20T10:00:00Z,2015-04-20T12:00:00+0200,5147
2015-04-20T11:00:00Z,2015-04-20T13:00:00+0200,5301
2015-04-20T12:00:00Z,2015-04-20T14:00:00+0200,5309
2015-04-20T13:00:00Z,2015-04-20T15:00:00+0200,5153
2015-04-20T14:00:00Z,2015-04-20T16:00:00+0200,4911
2015-04-20T15:00:00Z,2015-04-20T17:00:00+0200,4435
2015-04-20T16:00:00Z,2015-04-20T18:00:00+0200,3816
2015-04-20T17:00:00Z,2015-04-20T19:00:00+0200,2699
2015-04-20T18:00:00Z,2015-04-20T20:00:00+0200,1187
2015-04-20T19:00:00Z,2015-04-20T21:00:00+0200,685
2015-04-20T20:00:00Z,2015-04-20T22:00:00+0200,596
2015-04-20T21:00:00Z,2015-04-20T23:00:00+0200,592
2015-04-20T22:00:00Z,2015-04-21T00:00:00+0200,593
2015-04-20T23:00:00Z,2015-04-21T01:00:00+0200,592
2015-04-21T00:00:00Z,2015-04-21T02:00:00+0200,581
2015-04-21T01:00:00Z,2015-04-21T03:00:00+0200,537
2015-04-21T02:00:00Z,2015-04-21T04:00:00+0200,408
2015-04-21T03:00:00Z,2015-04-21T05:00:00+0200,231
2015-04-21T04:00:00Z,2015-04-21T06:00:00+0200,121
2015-04-21T05:00:00Z,2015-04-21T07:00:00+0200,80
2015-04-21T06:00:00Z,2015-04-21T08:00:00+0200,526
2015-04-21T07:00:00Z,2015-04-21T09:00:00+0200,1485
2015-04-21T08:00:00Z,2015-04-21T10:00:00+0200,2508
2015-04-21T09:00:00Z,2015-04-21T11:00:00+0200,3375
2015-04-21T10:00:00Z,2015-04-21T12:00:00+0200,4187
2015-04-21T11:00:00Z,2015-04-21T13:00:00+0200,4703
2015-04-21T12:00:00Z,2015-04-21T14:00:00+0200,4611
2015-04-21T13:00:00Z,2015-04-21T15:00:00+0200,4373
2015-04-21T14:00:00Z,2015-04-21T16:00:00+0200,3812
2015-04-21T15:00:00Z,2015-04-21T17:00:00+0200,3249
2015-04-21T16:00:00Z,2015-04-21T18:00:00+0200,2542
2015-04-21T17:00:00Z,2015-04-21T19:00:00+0200,1715
2015-04-21T18:00:00Z,2015-04-21T20:00:00+0200,843
2015-04-21T19:00:00Z,2015-04-21T21:00:00+0200,469
2015-04-21T20:00:00Z,2015-04-21T22:00:00+0200,357
2015-04-21T21:00:00Z,2015-04-21T23:00:00+0200,235
2015-04-21T22:00:00Z,2015-04-22T00:00:00+0200,142
2015-04-21T23:00:00Z,2015-04-22T01:00:00+0200,103
2015-04-22T00:00:00Z,2015-04-22T02:00:00+0200,103
2015-04-22T01:00:00Z,2015-04-22T03:00:00+0200,81
2015-04-22T02:00:00Z,2015-04-22T04:00:00+0200,26
2015-04-22T03:00:00Z,2015-04-22T05:00:00+0200,25
2015-04-22T04:00:00Z,2015-04-22T06:00:00+0200,28
2015-04-22T05:00:00Z,2015-04-22T07:00:00+0200,40
2015-04-22T06:00:00Z,2015-04-22T08:00:00+0200,234
2015-04-22T07:00:00Z,2015-04-22T09:00:00+0200,896
2015-04-22T08:00:00Z,2015-04-22T10:00:00+0200,2046
2015-04-22T09:00:00Z,2015-04-22T11:00:00+0200,2778
2015-04-22T10:00:00Z,2015-04-22T12:00:00+0200,3237
2015-04-22T11:00:00Z,2015-04-22T13:00:00+0200,3480
2015-04-22T12:00:00Z,2015-04-22T14:00:00+0200,3773
2015-04-22T13:00:00Z,2015-04-22T15:00:00+0200,4088
2015-04-22T14:00:00Z,2015-04-22T16:00:00+0200,4169
2015-04-22T15:00:00Z,2015-04-22T17:00:00+0200,3893
2015-04-22T16:00:00Z,2015-04-22T18:00:00+0200,3337
2015-04-22T17:00:00Z,2015-04-22T19:00:00+0200,2361
2015-04-22T18:00:00Z,2015-04-22T20:00:00+0200,1061
2015-04-22T19:00:00Z,2015-04-22T21:00:00+0200,594
2015-04-22T20:00:00Z,2015-04-22T22:00:00+0200,495
2015-04-22T21:00:00Z,2015-04-22T23:00:00+0200,390
2015-04-22T22:00:00Z,2015-04-23T00:00:00+0200,292
2015-04-22T23:00:00Z,2015-04-23T01:00:00+0200,214
2015-04-23T00:00:00Z,2015-04-23T02:00:00+0200,146
2015-04-23T01:00:00Z,2015-04-23T03:00:00+0200,98
2015-04-23T02:00:00Z,2015-04-23T04:00:00+0200,47
2015-04-23T03:00:00Z,2015-04-23T05:00:00+0200,24
2015-04-23T04:00:00Z,2015-04-23T06:00:00+0200,27
2015-04-23T05:00:00Z,2015-04-23T07:00:00+0200,61
2015-04-23T06:00:00Z,2015-04-23T08:00:00+0200,593
2015-04-23T07:00:00Z,2015-04-23T09:00:00+0200,1792
2015-04-23T08:00:00Z,2015-04-23T10:00:00+0200,3452
2015-04-23T09:00:00Z,2015-04-23T11:00:00+0200,4309
2015-04-23T10:00:00Z,2015-04-23T12:00:00+0200,4535
2015-04-23T11:00:00Z,2015-04-23T13:00:00+0200,4885
2015-04-23T12:00:00Z,2015-04-23T14:00:00+0200,4953
2015-04-23T13:00:00Z,2015-04-23T15:00:00+0200,4860
2015-04-23T14:00:00Z,2015-04-23T16:00:00+0200,4627
2015-04-23T15:00:00Z,2015-04-23T17:00:00+0200,4211
2015-04-23T16:00:00Z,2015-04-23T18:00:00+0200,3506
2015-04-23T17:00:00Z,2015-04-23T19:00:00+0200,2241
2015-04-23T18:00:00Z,2015-04-23T20:00:00+0200,1056
2015-04-23T19:00:00Z,2015-04-23T21:00:00+0200,
2015-04-23T20:00:00Z,2015-04-23T22:00:00+0200,598
2015-04-23T21:00:00Z,2015-04-23T23:00:00+0200,578
2015-04-23T22:00:00Z,2015-04-24T00:00:00+0200,552
2015-04-23T23:00:00Z,2015-04-24T01:00:00+0200,399
2015-04-24T00:00:00Z,2015-04-24T02:00:00+0200,170
2015-04-24T01:00:00Z,2015-04-24T03:00:00+0200,55
2015-04-24T02:00:00Z,2015-04-24T04:00:00+0200,41
2015-04-24T03:00:00Z,2015-04-24T05:00:00+0200,41
2015-04-24T04:00:00Z,2015-04-24T06:00:00+0200,43
2015-04-24T05:00:00Z,2015-04-24T07:00:00+0200,83
2015-04-24T06:00:00Z,2015-04-24T08:00:00+0200,498
2015-04-24T07:00:00Z,2015-04-24T09:00:00+0200,1319
2015-04-24T08:00:00Z,2015-04-24T10:00:00+0200,2027
2015-04-24T09:00:00Z,2015-04-24T11:00:00+0200,2549
2015-04-24T10:00:00Z,2015-04-24T12:00:00+0200,2879
2015-04-24T11:00:00Z,2015-04-24T13:00:00+0200,2964
2015-04-24T12:00:00Z,2015-04-24T14:00:00+0200,2861
2015-04-24T13:00:00Z,2015-04-24T15:00:00+0200,2387
2015-04-24T14:00:00Z,2015-04-24T16:00:00+0200,1802
2015-04-24T15:00:00Z,2015-04-24T17:00:00+0200,1239
2015-04-24T16:00:00Z,2015-04-24T18:00:00+0200,849
2015-04-24T17:00:00Z,2015-04-24T19:00:00+0200,481
2015-04-24T18:00:00Z,2015-04-24T20:00:00+0200,242
2015-04-24T19:00:00Z,2015-04-24T21:00:00+0200,138
2015-04-24T20:00:00Z,2015-04-24T22:00:00+0200,92
2015-04-24T21:00:00Z,2015-04-24T23:00:00+0200,54
2015-04-24T22:00:00Z,2015-04-25T00:00:00+0200,40
2015-04-24T23:00:00Z,2015-04-25T01:00:00+0200,33
2015-04-25T00:00:00Z,2015-04-25T02:00:00+0200,31
2015-04-25T01:00:00Z,2015-04-25T03:00:00+0200,27
2015-04-25T02:00:00Z,2015-04-25T04:00:00+0200,27
2015-04-25T03:00:00Z,2015-04-25T05:00:00+0200,27
2015-04-25T04:00:00Z,2015-04-25T06:00:00+0200,27
2015-04-25T05:00:00Z,2015-04-25T07:00:00+0200,56
2015-04-25T06:00:00Z,2015-04-25T08:00:00+0200,357
2015-04-25T07:00:00Z,2015-04-25T09:00:00+0200,863
2015-04-25T08:00:00Z,2015-04-25T10:00:00+0200,1316
2015-04-25T09:00:00Z,2015-04-25T11:00:00+0200,1575
2015-04-25T10:00:00Z,2015-04-25T12:00:00+0200,1800
2015-04-25T11:00:00Z,2015-04-25T13:00:00+0200,1901
2015-04-25T12:00:00Z,2015-04-25T14:00:00+0200,1840
2015-04-25T13:00:00Z,2015-04-25T15:00:00+0200,1696
2015-04-25T14:00:00Z,2015-04-25T16:00:00+0200,1478
2015-04-25T15:00:00Z,2015-04-25T17:00:00+0200,1261
2015-04-25T16:00:00Z,2015-04-25T18:00:00+0200,855
2015-04-25T17:00:00Z,2015-04-25T19:00:00+0200,440
2015-04-25T18:00:00Z,2015-04-25T20:00:00+0200,126
2015-04-25T19:00:00Z,2015-04-25T21:00:00+0200,66
2015-04-25T20:00:00Z,2015-04-25T22:00:00+0200,67
2015-04-25T21:00:00Z,2015-04-25T23:00:00+0200,65
2015-04-25T22:00:00Z,2015-04-26T00:00:00+0200,35
2015-04-25T23:00:00Z,2015-04-26T01:00:00+0200,30
2015-04-26T00:00:00Z,2015-04-26T02:00:00+0200,28
2015-04-26T01:00:00Z,2015-04-26T03:00:00+0200,28
2015-04-26T02:00:00Z,2015-04-26T04:00:00+0200,28
2015-04-26T03:00:00Z,2015-04-26T05:00:00+0200,28
2015-04-26T04:00:00Z,2015-04-26T06:00:00+0200,28
2015-04-26T05:00:00Z,2015-04-26T07:00:00+0200,37
2015-04-26T06:00:00Z,2015-04-26T08:00:00+0200,194
2015-04-26T07:00:00Z,2015-04-26T09:00:00+0200,569
2015-04-26T08:00:00Z,2015-04-26T10:00:00+0200,944
2015-04-26T09:00:00Z,2015-04-26T11:00:00+0200,1405
2015-04-26T10:00:00Z,2015-04-26T12:00:00+0200,1633
2015-04-26T11:00:00Z,2015-04-26T13:00:00+0200,1825
2015-04-26T12:00:00Z,2015-04-26T14:00:00+0200,1980
2015-04-26T13:00:00Z,2015-04-26T15:00:00+0200,1824
2015-04-26T14:00:00Z,2015-04-26T16:00:00+0200,1527
2015-04-26T15:00:00Z,2015-04-26T17:00:00+0200,1387
2015-04-26T16:00:00Z,2015-04-26T18:00:00+0200,1079
2015-04-26T17:00:00Z,2015-04-26T19:00:00+0200,699
2015-04-26T18:00:00Z,2015-04-26T20:00:00+0200,345
2015-04-26T19:00:00Z,2015-04-26T21:00:00+0200,69
2015-04-26T20:00:00Z,2015-04-26T22:00:00+0200,31
2015-04-26T21:00:00Z,2015-04-26T23:00:00+0200,29
2015-04-26T22:00:00Z,2015-04-27T00:00:00+0200,28
2015-04-26T23:00:00Z,2015-04-27T01:00:00+0200,28
2015-04-27T00:00:00Z,2015-04-27T02:00:00+0200,28
2015-04-27T01:00:00Z,2015-04-27T03:00:00+0200,28
2015-04-27T02:00:00Z,2015-04-27T04:00:00+0200,28
2015-04-27T03:00:00Z,2015-04-27T05:00:00+0200,27
2015-04-27T04:00:00Z,2015-04-27T06:00:00+0200,28
2015-04-27T05:00:00Z,2015-04-27T07:00:00+0200,58
2015-04-27T06:00:00Z,2015-04-27T08:00:00+0200,407
2015-04-27T07:00:00Z,2015-04-27T09:00:00+0200,1096
2015-04-27T08:00:00Z,2015-04-27T10:00:00+0200,1614
2015-04-27T09:00:00Z,2015-04-27T11:00:00+0200,2280
2015-04-27T10:00:00Z,2015-04-27T12:00:00+0200,2708
2015-04-27T11:00:00Z,2015-04-27T13:00:00+0200,2730
2015-04-27T12:00:00Z,2015-04-27T14:00:00+0200,2729
2015-04-27T13:00:00Z,2015-04-27T15:00:00+0200,2621
2015-04-27T14:00:00Z,2015-04-27T16:00:00+0200,2696
2015-04-27T15:00:00Z,2015-04-27T17:00:00+0200,2501
2015-04-27T16:00:00Z,2015-04-27T18:00:00+0200,2076
2015-04-27T17:00:00Z,2015-04-27T19:00:00+0200,1560
2015-04-27T18:00:00Z,2015-04-27T20:00:00+0200,826
2015-04-27T19:00:00Z,2015-04-27T21:00:00+0200,569
2015-04-27T20:00:00Z,2015-04-27T22:00:00+0200,365
2015-04-27T21:00:00Z,2015-04-27T23:00:00+0200,172
2015-04-27T22:00:00Z,2015-04-28T00:00:00+0200,142
2015-04-27T23:00:00Z,2015-04-28T01:00:00+0200,111
2015-04-28T00:00:00Z,2015-04-28T02:00:00+0200,108
2015-04-28T01:00:00Z,2015-04-28T03:00:00+0200,83
2015-04-28T02:00:00Z,2015-04-28T04:00:00+0200,52
2015-04-28T03:00:00Z,2015-04-28T05:00:00+0200,24
2015-04-28T04:00:00Z,2015-04-28T06:00:00+0200,29
2015-04-28T05:00:00Z,2015-04-28T07:00:00+0200,86
2015-04-28T06:00:00Z,2015-04-28T08:00:00+0200,646
2015-04-28T07:00:00Z,2015-04-28T09:00:00+0200,1822
2015-04-28T08:00:00Z,2015-04-28T10:00:00+0200,3666
2015-04-28T09:00:00Z,2015-04-28T11:00:00+0200,4726
2015-04-28T10:00:00Z,2015-04-28T12:00:00+0200,5244
2015-04-28T11:00:00Z,2015-04-28T13:00:00+0200,5230
2015-04-28T12:00:00Z,2015-04-28T14:00:00+0200,5022
2015-04-28T13:00:00Z,2015-04-28T15:00:00+0200,4841
2015-04-28T14:00:00Z,2015-04-28T16:00:00+0200,4556
2015-04-28T15:00:00Z,2015-04-28T17:00:00+0200,3835
2015-04-28T16:00:00Z,2015-04-28T18:00:00+0200,3228
2015-04-28T17:00:00Z,2015-04-28T19:00:00+0200,2335
2015-04-28T18:00:00Z,2015-04-28T20:00:00+0200,1183
2015-04-28T19:00:00Z,2015-04-28T21:00:00+0200,704
2015-04-28T20:00:00Z,2015-04-28T22:00:00+0200,657
2015-04-28T21:00:00Z,2015-04-28T23:00:00+0200,657
2015-04-28T22:00:00Z,2015-04-29T00:00:00+0200,633
2015-04-28T23:00:00Z,2015-04-29T01:00:00+0200,585
2015-04-29T00:00:00Z,2015-04-29T02:00:00+0200,507
2015-04-29T01:00:00Z,2015-04-29T03:00:00+0200,364
2015-04-29T02:00:00Z,2015-04-29T04:00:00+0200,274
2015-04-29T03:00:00Z,2015-04-29T05:00:00+0200,179
2015-04-29T04:00:00Z,2015-04-29T06:00:00+0200,69
2015-04-29T05:00:00Z,2015-04-29T07:00:00+0200,75
2015-04-29T06:00:00Z,2015-04-29T08:00:00+0200,527
2015-04-29T07:00:00Z,2015-04-29T09:00:00+0200,1863
2015-04-29T08:00:00Z,2015-04-29T10:00:00+0200,3749
2015-04-29T09:00:00Z,2015-04-29T11:00:00+0200,4800
2015-04-29T10:00:00Z,2015-04-29T12:00:00+0200,5258
2015-04-29T11:00:00Z,2015-04-29T13:00:00+0200,5348
2015-04-29T12:00:00Z,2015-04-29T14:00:00+0200,5399
2015-04-29T13:00:00Z,2015-04-29T15:00:00+0200,5297
2015-04-29T14:00:00Z,2015-04-29T16:00:00+0200,4996
2015-04-29T15:00:00Z,2015-04-29T17:00:00+0200,4483
2015-04-29T16:00:00Z,2015-04-29T18:00:00+0200,3714
2015-04-29T17:00:00Z,2015-04-29T19:00:00+0200,2643
2015-04-29T18:00:00Z,2015-04-29T20:00:00+0200,1234
2015-04-29T19:00:00Z,2015-04-29T21:00:00+0200,730
2015-04-29T20:00:00Z,2015-04-29T22:00:00+0200,686
2015-04-29T21:00:00Z,2015-04-29T23:00:00+0200,661
2015-04-29T22:00:00Z,2015-04-30T00:00:00+0200,651
2015-04-29T23:00:00Z,2015-04-30T01:00:00+0200,653
2015-04-30T00:00:00Z,2015-04-30T02:00:00+0200,644
2015-04-30T01:00:00Z,2015-04-30T03:00:00+0200,580
2015-04-30T02:00:00Z,2015-04-30T04:00:00+0200,443
2015-04-30T03:00:00Z,2015-04-30T05:00:00+0200,298
2015-04-30T04:00:00Z,2015-04-30T06:00:00+0200,157
2015-04-30T05:00:00Z,2015-04-30T07:00:00+0200,126
2015-04-30T06:00:00Z,2015-04-30T08:00:00+0200,685
2015-04-30T07:00:00Z,2015-04-30T09:00:00+0200,1838
2015-04-30T08:00:00Z,2015-04-30T10:00:00+0200,3786
2015-04-30T09:00:00Z,2015-04-30T11:00:00+0200,4707
2015-04-30T10:00:00Z,2015-04-30T12:00:00+0200,5141
2015-04-30T11:00:00Z,2015-04-30T13:00:00+0200,5400
2015-04-30T12:00:00Z,2015-04-30T14:00:00+0200,5418
2015-04-30T13:00:00Z,2015-04-30T15:00:00+0200,5220
2015-04-30T14:00:00Z,2015-04-30T16:00:00+0200,4913
2015-04-30T15:00:00Z,2015-04-30T17:00:00+0200,4510
2015-04-30T16:00:00Z,2015-04-30T18:00:00+0200,3747
2015-04-30T17:00:00Z,2015-04-30T19:00:00+0200,2895
2015-04-30T18:00:00Z,2015-04-30T20:00:00+0200,1443
2015-04-30T19:00:00Z,2015-04-30T21:00:00+0200,800
2015-04-30T20:00:00Z,2015-04-30T22:00:00+0200,698
2015-04-30T21:00:00Z,2015-04-30T23:00:00+0200,698
2015-04-30T22:00:00Z,2015-05-01T00:00:00+0200,691
2015-04-30T23:00:00Z,2015-05-01T01:00:00+0200,668
2015-05-01T00:00:00Z,2015-05-01T02:00:00+0200,662
2015-05-01T01:00:00Z,2015-05-01T03:00:00+0200,
2015-05-01T02:00:00Z,2015-05-01T04:00:00+0200,570
2015-05-01T03:00:00Z,2015-05-01T05:00:00+0200,428
2015-05-01T04:00:00Z,2015-05-01T06:00:00+0200,243
2015-05-01T05:00:00Z,2015-05-01T07:00:00+0200,155
2015-05-01T06:00:00Z,2015-05-01T08:00:00+0200,500
2015-05-01T07:00:00Z,2015-05-01T09:00:00+0200,1333
2015-05-01T08:00:00Z,2015-05-01T10:00:00+0200,2482
2015-05-01T09:00:00Z,2015-05-01T11:00:00+0200,3339
2015-05-01T10:00:00Z,2015-05-01T12:00:00+0200,
2015-05-01T11:00:00Z,2015-05-01T13:00:00+0200,
2015-05-01T12:00:00Z,2015-05-01T14:00:00+0200,
2015-05-01T13:00:00Z,2015-05-01T15:00:00+0200,
2015-05-01T14:00:00Z,2015-05-01T16:00:00+0200,
2015-05-01T15:00:00Z,2015-05-01T17:00:00+0200,
2015-05-01T16:00:00Z,2015-05-01T18:00:00+0200,2944
2015-05-01T17:00:00Z,2015-05-01T19:00:00+0200,1971
2015-05-01T18:00:00Z,2015-05-01T20:00:00+0200,958
2015-05-01T19:00:00Z,2015-05-01T21:00:00+0200,605
2015-05-01T20:00:00Z,2015-05-01T22:00:00+0200,518
2015-05-01T21:00:00Z,2015-05-01T23:00:00+0200,394
2015-05-01T22:00:00Z,2015-05-02T00:00:00+0200,321
2015-05-01T23:00:00Z,2015-05-02T01:00:00+0200,244
2015-05-02T00:00:00Z,2015-05-02T02:00:00+0200,184
2015-05-02T01:00:00Z,2015-05-02T03:00:00+0200,146
2015-05-02T02:00:00Z,2015-05-02T04:00:00+0200,122
2015-05-02T03:00:00Z,2015-05-02T05:00:00+0200,61
2015-05-02T04:00:00Z,2015-05-02T06:00:00+0200,33
2015-05-02T05:00:00Z,2015-05-02T07:00:00+0200,93
2015-05-02T06:00:00Z,2015-05-02T08:00:00+0200,657
2015-05-02T07:00:00Z,2015-05-02T09:00:00+0200,1983
2015-05-02T08:00:00Z,2015-05-02T10:00:00+0200,3771
2015-05-02T09:00:00Z,2015-05-02T11:00:00+0200,4546
