E2F86B7261C10873865CEC2FEFD2F3E0,,Versienr,I_1.02
04-01-2023 17:00,04-01-2023 16:45,04-01-2023 17:00,0.00000000
04-01-2023 17:15,04-01-2023 17:00,04-01-2023 17:15,0.00000000
04-01-2023 17:30,04-01-2023 17:15,04-01-2023 17:30,0.00000000
04-01-2023 17:45,04-01-2023 17:30,04-01-2023 17:45,0.00000000
04-01-2023 18:00,04-01-2023 17:45,04-01-2023 18:00,0.00000000
04-01-2023 18:15,04-01-2023 18:00,04-01-2023 18:15,0.00000000
04-01-2023 18:30,04-01-2023 18:15,04-01-2023 18:30,0.00000000
04-01-2023 18:45,04-01-2023 18:30,04-01-2023 18:45,0.00000000
04-01-2023 19:00,04-01-2023 18:45,04-01-2023 19:00,0.00000000
04-01-2023 19:15,04-01-2023 19:00,04-01-2023 19:15,0.00000000
04-01-2023 19:30,04-01-2023 19:15,04-01-2023 19:30,0.00000000
04-01-2023 19:45,04-01-2023 19:30,04-01-2023 19:45,0.00000000
04-01-2023 20:00,04-01-2023 19:45,04-01-2023 20:00,0.00000000
04-01-2023 20:15,04-01-2023 20:00,04-01-2023 20:15,0.00000000
04-01-2023 20:30,04-01-2023 20:15,04-01-2023 20:30,0.00000000
04-01-2023 20:45,04-01-2023 20:30,04-01-2023 20:45,0.00000000
04-01-2023 21:00,04-01-2023 20:45,04-01-2023 21:00,0.00000000
04-01-2023 21:15,04-01-2023 21:00,04-01-2023 21:15,0.00000000
04-01-2023 21:30,04-01-2023 21:15,04-01-2023 21:30,0.00000000
04-01-2023 21:45,04-01-2023 21:30,04-01-2023 21:45,0.00000000
04-01-2023 22:00,04-01-2023 21:45,04-01-2023 22:00,0.00000000
04-01-2023 22:15,04-01-2023 22:00,04-01-2023 22:15,0.00000000
04-01-2023 22:30,04-01-2023 22:15,04-01-2023 22:30,0.00000000
04-01-2023 22:45,04-01-2023 22:30,04-01-2023 22:45,0.00000000
04-01-2023 23:00,04-01-2023 22:45,04-01-2023 23:00,0.00000000
04-01-2023 23:15,04-01-2023 23:00,04-01-2023 23:15,0.00000000
04-01-2023 23:30,04-01-2023 23:15,04-01-2023 23:30,0.00000000
04-01-2023 23:45,04-01-2023 23:30,04-01-2023 23:45,0.00000000
05-01-2023 00:00,04-01-2023 23:45,05-01-2023 00:00,0.00000000
05-01-2023 00:15,05-01-2023 00:00,05-01-2023 00:15,0.00000000
05-01-2023 00:30,05-01-2023 00:15,05-01-2023 00:30,0.00000000
05-01-2023 00:45,05-01-2023 00:30,05-01-2023 00:45,0.00000000
05-01-2023 01:00,05-01-2023 00:45,05-01-2023 01:00,0.00000000
05-01-2023 01:15,05-01-2023 01:00,05-01-2023 01:15,0.00000000
05-01-2023 01:30,05-01-2023 01:15,05-01-2023 01:30,0.00000000
05-01-2023 01:45,05-01-2023 01:30,05-01-2023 01:45,0.00000000
05-01-2023 02:00,05-01-2023 01:45,05-01-2023 02:00,0.00000000
05-01-2023 02:15,05-01-2023 02:00,05-01-2023 02:15,0.00000000
05-01-2023 02:30,05-01-2023 02:15,05-01-2023 02:30,0.00000000
05-01-2023 02:45,05-01-2023 02:30,05-01-2023 02:45,0.00000000
05-01-2023 03:00,05-01-2023 02:45,05-01-2023 03:00,0.00000000
05-01-2023 03:15,05-01-2023 03:00,05-01-2023 03:15,0.00000000
05-01-2023 03:30,05-01-2023 03:15,05-01-2023 03:30,0.00000000
05-01-2023 03:45,05-01-2023 03:30,05-01-2023 03:45,0.00000000
05-01-2023 04:00,05-01-2023 03:45,05-01-2023 04:00,0.00000000
05-01-2023 04:15,05-01-2023 04:00,05-01-2023 04:15,0.00000000
05-01-2023 04:30,05-01-2023 04:15,05-01-2023 04:30,0.00000000
05-01-2023 04:45,05-01-2023 04:30,05-01-2023 04:45,0.00000000
05-01-2023 05:00,05-01-2023 04:45,05-01-2023 05:00,0.00000000
05-01-2023 05:15,05-01-2023 05:00,05-01-2023 05:15,0.00000000
05-01-2023 05:30,05-01-2023 05:15,05-01-2023 05:30,0.00000000
05-01-2023 05:45,05-01-2023 05:30,05-01-2023 05:45,0.00000000
05-01-2023 06:00,05-01-2023 05:45,05-01-2023 06:00,0.00000000
05-01-2023 06:15,05-01-2023 06:00,05-01-2023 06:15,0.00000000
05-01-2023 06:30,05-01-2023 06:15,05-01-2023 06:30,0.00000000
05-01-2023 06:45,05-01-2023 06:30,05-01-2023 06:45,0.00000000
05-01-2023 07:00,05-01-2023 06:45,05-01-2023 07:00,0.00000000
05-01-2023 07:15,05-01-2023 07:00,05-01-2023 07:15,0.00000000
05-01-2023 07:30,05-01-2023 07:15,05-01-2023 07:30,0.00000000
05-01-2023 07:45,05-01-2023 07:30,05-01-2023 07:45,0.00000000
05-01-2023 08:00,05-01-2023 07:45,05-01-2023 08:00,0.00000000
05-01-2023 08:15,05-01-2023 08:00,05-01-2023 08:15,0.00000000
05-01-2023 08:30,05-01-2023 08:15,05-01-2023 08:30,0.00000000
05-01-2023 08:45,05-01-2023 08:30,05-01-2023 08:45,0.00000000
05-01-2023 09:00,05-01-2023 08:45,05-01-2023 09:00,0.00000000
05-01-2023 09:15,05-01-2023 09:00,05-01-2023 09:15,0.00000000
05-01-2023 09:30,05-01-2023 09:15,05-01-2023 09:30,0.00000000
05-01-2023 09:45,05-01-2023 09:30,05-01-2023 09:45,0.00000000
05-01-2023 10:00,05-01-2023 09:45,05-01-2023 10:00,0.00000000
05-01-2023 10:15,05-01-2023 10:00,05-01-2023 10:15,0.00000000
05-01-2023 10:30,05-01-2023 10:15,05-01-2023 10:30,0.00000000
05-01-2023 10:45,05-01-2023 10:30,05-01-2023 10:45,0.00000000
05-01-2023 11:00,05-01-2023 10:45,05-01-2023 11:00,0.00000000
05-01-2023 11:15,05-01-2023 11:00,05-01-2023 11:15,0.00000001
05-01-2023 11:30,05-01-2023 11:15,05-01-2023 11:30,0.00000005
05-01-2023 11:45,05-01-2023 11:30,05-01-2023 11:45,0.00000017
05-01-2023 12:00,05-01-2023 11:45,05-01-2023 12:00,0.00000033
05-01-2023 12:15,05-01-2023 12:00,05-01-2023 12:15,0.00000063
05-01-2023 12:30,05-01-2023 12:15,05-01-2023 12:30,0.00000104
05-01-2023 12:45,05-01-2023 12:30,05-01-2023 12:45,0.00000145
05-01-2023 13:00,05-01-2023 12:45,05-01-2023 13:00,0.00000149
05-01-2023 13:15,05-01-2023 13:00,05-01-2023 13:15,0.00000120
05-01-2023 13:30,05-01-2023 13:15,05-01-2023 13:30,0.00000077
05-01-2023 13:45,05-01-2023 13:30,05-01-2023 13:45,0.00000046
05-01-2023 14:00,05-01-2023 13:45,05-01-2023 14:00,0.00000021
05-01-2023 14:15,05-01-2023 14:00,05-01-2023 14:15,0.00000006
05-01-2023 14:30,05-01-2023 14:15,05-01-2023 14:30,0.00000000
05-01-2023 14:45,05-01-2023 14:30,05-01-2023 14:45,0.00000000
05-01-2023 15:00,05-01-2023 14:45,05-01-2023 15:00,0.00000000
05-01-2023 15:15,05-01-2023 15:00,05-01-2023 15:15,0.00000000
05-01-2023 15:30,05-01-2023 15:15,05-01-2023 15:30,0.00000000
05-01-2023 15:45,05-01-2023 15:30,05-01-2023 15:45,0.00000000
05-01-2023 16:00,05-01-2023 15:45,05-01-2023 16:00,0.00000000
05-01-2023 16:15,05-01-2023 16:00,05-01-2023 16:15,0.00000000
05-01-2023 16:30,05-01-2023 16:15,05-01-2023 16:30,0.00000000
05-01-2023 16:45,05-01-2023 16:30,05-01-2023 16:45,0.00000000
05-01-2023 17:00,05-01-2023 16:45,05-01-2023 17:00,0.00000000
05-01-2023 17:15,05-01-2023 17:00,05-01-2023 17:15,0.00000000
05-01-2023 17:30,05-01-2023 17:15,05-01-2023 17:30,0.00000000
05-01-2023 17:45,05-01-2023 17:30,05-01-2023 17:45,0.00000000
05-01-2023 18:00,05-01-2023 17:45,05-01-2023 18:00,0.00000000
05-01-2023 18:15,05-01-2023 18:00,05-01-2023 18:15,0.00000000
05-01-2023 18:30,05-01-2023 18:15,05-01-2023 18:30,0.00000000
05-01-2023 18:45,05-01-2023 18:30,05-01-2023 18:45,0.00000000
05-01-2023 19:00,05-01-2023 18:45,05-01-2023 19:00,0.00000000
05-01-2023 19:15,05-01-2023 19:00,05-01-2023 19:15,0.00000000
05-01-2023 19:30,05-01-2023 19:15,05-01-2023 19:30,0.00000000
05-01-2023 19:45,05-01-2023 19:30,05-01-2023 19:45,0.00000000
05-01-2023 20:00,05-01-2023 19:45,05-01-2023 20:00,0.00000000
05-01-2023 20:15,05-01-2023 20:00,05-01-2023 20:15,0.00000000
05-01-2023 20:30,05-01-2023 20:15,05-01-2023 20:30,0.00000000
05-01-2023 20:45,05-01-2023 20:30,05-01-2023 20:45,0.00000000
05-01-2023 21:00,05-01-2023 20:45,05-01-2023 21:00,0.00000000
05-01-2023 21:15,05-01-2023 21:00,05-01-2023 21:15,0.00000000
05-01-2023 21:30,05-01-2023 21:15,05-01-2023 21:30,0.00000000
05-01-2023 21:45,05-01-2023 21:30,05-01-2023 21:45,0.00000000
05-01-2023 22:00,05-01-2023 21:45,05-01-2023 22:00,0.00000000
05-01-2023 22:15,05-01-2023 22:00,05-01-2023 22:15,0.00000000
05-01-2023 22:30,05-01-2023 22:15,05-01-2023 22:30,0.00000000
05-01-2023 22:45,05-01-2023 22:30,05-01-2023 22:45,0.00000000
05-01-2023 23:00,05-01-2023 22:45,05-01-2023 23:00,0.00000000
05-01-2023 23:15,05-01-2023 23:00,05-01-2023 23:15,0.00000000
05-01-2023 23:30,05-01-2023 23:15,05-01-2023 23:30,0.00000000
05-01-2023 23:45,05-01-2023 23:30,05-01-2023 23:45,0.00000000
06-01-2023 00:00,05-01-2023 23:45,06-01-2023 00:00,0.00000000
06-01-2023 00:15,06-01-2023 00:00,06-01-2023 00:15,0.00000000
06-01-2023 00:30,06-01-2023 00:15,06-01-2023 00:30,0.00000000
06-01-2023 00:45,06-01-2023 00:30,06-01-2023 00:45,0.00000000
06-01-2023 01:00,06-01-2023 00:45,06-01-2023 01:00,0.00000000
06-01-2023 01:15,06-01-2023 01:00,06-01-2023 01:15,0.00000000
06-01-2023 01:30,06-01-2023 01:15,06-01-2023 01:30,0.00000000
06-01-2023 01:45,06-01-2023 01:30,06-01-2023 01:45,0.00000000
06-01-2023 02:00,06-01-2023 01:45,06-01-2023 02:00,0.00000000
06-01-2023 02:15,06-01-2023 02:00,06-01-2023 02:15,0.00000000
06-01-2023 02:30,06-01-2023 02:15,06-01-2023 02:30,0.00000000
06-01-2023 02:45,06-01-2023 02:30,06-01-2023 02:45,0.00000000
06-01-2023 03:00,06-01-2023 02:45,06-01-2023 03:00,0.00000000
06-01-2023 03:15,06-01-2023 03:00,06-01-2023 03:15,0.00000000
06-01-2023 03:30,06-01-2023 03:15,06-01-2023 03:30,0.00000000
06-01-2023 03:45,06-01-2023 03:30,06-01-2023 03:45,0.00000000
06-01-2023 04:00,06-01-2023 03:45,06-01-2023 04:00,0.00000000
06-01-2023 04:15,06-01-2023 04:00,06-01-2023 04:15,0.00000000
06-01-2023 04:30,06-01-2023 04:15,06-01-2023 04:30,0.00000000
06-01-2023 04:45,06-01-2023 04:30,06-01-2023 04:45,0.00000000
06-01-2023 05:00,06-01-2023 04:45,06-01-2023 05:00,0.00000000
06-01-2023 05:15,06-01-2023 05:00,06-01-2023 05:15,0.00000000
06-01-2023 05:30,06-01-2023 05:15,06-01-2023 05:30,0.00000000
06-01-2023 05:45,06-01-2023 05:30,06-01-2023 05:45,0.00000000
06-01-2023 06:00,06-01-2023 05:45,06-01-2023 06:00,0.00000000
06-01-2023 06:15,06-01-2023 06:00,06-01-2023 06:15,0.00000000
06-01-2023 06:30,06-01-2023 06:15,06-01-2023 06:30,0.00000000
06-01-2023 06:45,06-01-2023 06:30,06-01-2023 06:45,0.00000000
06-01-2023 07:00,06-01-2023 06:45,06-01-2023 07:00,0.00000000
06-01-2023 07:15,06-01-2023 07:00,06-01-2023 07:15,0.00000000
06-01-2023 07:30,06-01-2023 07:15,06-01-2023 07:30,0.00000000
06-01-2023 07:45,06-01-2023 07:30,06-01-2023 07:45,0.00000000
06-01-2023 08:00,06-01-2023 07:45,06-01-2023 08:00,0.00000000
06-01-2023 08:15,06-01-2023 08:00,06-01-2023 08:15,0.00000000
06-01-2023 08:30,06-01-2023 08:15,06-01-2023 08:30,0.00000000
06-01-2023 08:45,06-01-2023 08:30,06-01-2023 08:45,0.00000000
06-01-2023 09:00,06-01-2023 08:45,06-01-2023 09:00,0.00000000
06-01-2023 09:15,06-01-2023 09:00,06-01-2023 09:15,0.00000000
06-01-2023 09:30,06-01-2023 09:15,06-01-2023 09:30,0.00000000
06-01-2023 09:45,06-01-2023 09:30,06-01-2023 09:45,0.00000000
06-01-2023 10:00,06-01-2023 09:45,06-01-2023 10:00,0.00000000
06-01-2023 10:15,06-01-2023 10:00,06-01-2023 10:15,0.00000000
06-01-2023 10:30,06-01-2023 10:15,06-01-2023 10:30,0.00000000
06-01-2023 10:45,06-01-2023 10:30,06-01-2023 10:45,0.00000000
06-01-2023 11:00,06-01-2023 10:45,06-01-2023 11:00,0.00000000
06-01-2023 11:15,06-01-2023 11:00,06-01-2023 11:15,0.00000000
06-01-2023 11:30,06-01-2023 11:15,06-01-2023 11:30,0.00000002
06-01-2023 11:45,06-01-2023 11:30,06-01-2023 11:45,0.00000005
06-01-2023 12:00,06-01-2023 11:45,06-01-2023 12:00,0.00000014
06-01-2023 12:15,06-01-2023 12:00,06-01-2023 12:15,0.00000027
06-01-2023 12:30,06-01-2023 12:15,06-01-2023 12:30,0.00000041
06-01-2023 12:45,06-01-2023 12:30,06-01-2023 12:45,0.00000057
06-01-2023 13:00,06-01-2023 12:45,06-01-2023 13:00,0.00000053
06-01-2023 13:15,06-01-2023 13:00,06-01-2023 13:15,0.00000047
06-01-2023 13:30,06-01-2023 13:15,06-01-2023 13:30,0.00000031
06-01-2023 13:45,06-01-2023 13:30,06-01-2023 13:45,0.00000029
06-01-2023 14:00,06-01-2023 13:45,06-01-2023 14:00,0.00000018
06-01-2023 14:15,06-01-2023 14:00,06-01-2023 14:15,0.00000010
06-01-2023 14:30,06-01-2023 14:15,06-01-2023 14:30,0.00000001
06-01-2023 14:45,06-01-2023 14:30,06-01-2023 14:45,0.00000000
06-01-2023 15:00,06-01-2023 14:45,06-01-2023 15:00,0.00000000
06-01-2023 15:15,06-01-2023 15:00,06-01-2023 15:15,0.00000000
06-01-2023 15:30,06-01-2023 15:15,06-01-2023 15:30,0.00000000
06-01-2023 15:45,06-01-2023 15:30,06-01-2023 15:45,0.00000000
06-01-2023 16:00,06-01-2023 15:45,06-01-2023 16:00,0.00000000
06-01-2023 16:15,06-01-2023 16:00,06-01-2023 16:15,0.00000000
06-01-2023 16:30,06-01-2023 16:15,06-01-2023 16:30,0.00000000
06-01-2023 16:45,06-01-2023 16:30,06-01-2023 16:45,0.00000000
06-01-2023 17:00,06-01-2023 16:45,06-01-2023 17:00,0.00000000
06-01-2023 17:15,06-01-2023 17:00,06-01-2023 17:15,0.00000000
06-01-2023 17:30,06-01-2023 17:15,06-01-2023 17:30,0.00000000
06-01-2023 17:45,06-01-2023 17:30,06-01-2023 17:45,0.00000000
06-01-2023 18:00,06-01-2023 17:45,06-01-2023 18:00,0.00000000
06-01-2023 18:15,06-01-2023 18:00,06-01-2023 18:15,0.00000000
06-01-2023 18:30,06-01-2023 18:15,06-01-2023 18:30,0.00000000
06-01-2023 18:45,06-01-2023 18:30,06-01-2023 18:45,0.00000000
06-01-2023 19:00,06-01-2023 18:45,06-01-2023 19:00,0.00000000
06-01-2023 19:15,06-01-2023 19:00,06-01-2023 19:15,0.00000000
06-01-2023 19:30,06-01-2023 19:15,06-01-2023 19:30,0.00000000
06-01-2023 19:45,06-01-2023 19:30,06-01-2023 19:45,0.00000000
06-01-2023 20:00,06-01-2023 19:45,06-01-2023 20:00,0.00000000
06-01-2023 20:15,06-01-2023 20:00,06-01-2023 20:15,0.00000000
06-01-2023 20:30,06-01-2023 20:15,06-01-2023 20:30,0.00000000
06-01-2023 20:45,06-01-2023 20:30,06-01-2023 20:45,0.00000000
06-01-2023 21:00,06-01-2023 20:45,06-01-2023 21:00,0.00000000
06-01-2023 21:15,06-01-2023 21:00,06-01-2023 21:15,0.00000000
06-01-2023 21:30,06-01-2023 21:15,06-01-2023 21:30,0.00000000
06-01-2023 21:45,06-01-2023 21:30,06-01-2023 21:45,0.00000000
06-01-2023 22:00,06-01-2023 21:45,06-01-2023 22:00,0.00000000
06-01-2023 22:15,06-01-2023 22:00,06-01-2023 22:15,0.00000000
06-01-2023 22:30,06-01-2023 22:15,06-01-2023 22:30,0.00000000
06-01-2023 22:45,06-01-2023 22:30,06-01-2023 22:45,0.00000000
06-01-2023 23:00,06-01-2023 22:45,06-01-2023 23:00,0.00000000
06-01-2023 23:15,06-01-2023 23:00,06-01-2023 23:15,0.00000000
06-01-2023 23:30,06-01-2023 23:15,06-01-2023 23:30,0.00000000
06-01-2023 23:45,06-01-2023 23:30,06-01-2023 23:45,0.00000000
07-01-2023 00:00,06-01-2023 23:45,07-01-2023 00:00,0.00000000
07-01-2023 00:15,07-01-2023 00:00,07-01-2023 00:15,0.00000000
07-01-2023 00:30,07-01-2023 00:15,07-01-2023 00:30,0.00000000
07-01-2023 00:45,07-01-2023 00:30,07-01-2023 00:45,0.00000000
07-01-2023 01:00,07-01-2023 00:45,07-01-2023 01:00,0.00000000
07-01-2023 01:15,07-01-2023 01:00,07-01-2023 01:15,0.00000000
07-01-2023 01:30,07-01-2023 01:15,07-01-2023 01:30,0.00000000
07-01-2023 01:45,07-01-2023 01:30,07-01-2023 01:45,0.00000000
07-01-2023 02:00,07-01-2023 01:45,07-01-2023 02:00,0.00000000
07-01-2023 02:15,07-01-2023 02:00,07-01-2023 02:15,0.00000000
07-01-2023 02:30,07-01-2023 02:15,07-01-2023 02:30,0.00000000
07-01-2023 02:45,07-01-2023 02:30,07-01-2023 02:45,0.00000000
07-01-2023 03:00,07-01-2023 02:45,07-01-2023 03:00,0.00000000
07-01-2023 03:15,07-01-2023 03:00,07-01-2023 03:15,0.00000000
07-01-2023 03:30,07-01-2023 03:15,07-01-2023 03:30,0.00000000
07-01-2023 03:45,07-01-2023 03:30,07-01-2023 03:45,0.00000000
07-01-2023 04:00,07-01-2023 03:45,07-01-2023 04:00,0.00000000
07-01-2023 04:15,07-01-2023 04:00,07-01-2023 04:15,0.00000000
07-01-2023 04:30,07-01-2023 04:15,07-01-2023 04:30,0.00000000
07-01-2023 04:45,07-01-2023 04:30,07-01-2023 04:45,0.00000000
07-01-2023 05:00,07-01-2023 04:45,07-01-2023 05:00,0.00000000
07-01-2023 05:15,07-01-2023 05:00,07-01-2023 05:15,0.00000000
07-01-2023 05:30,07-01-2023 05:15,07-01-2023 05:30,0.00000000
07-01-2023 05:45,07-01-2023 05:30,07-01-2023 05:45,0.00000000
07-01-2023 06:00,07-01-2023 05:45,07-01-2023 06:00,0.00000000
07-01-2023 06:15,07-01-2023 06:00,07-01-2023 06:15,0.00000000
07-01-2023 06:30,07-01-2023 06:15,07-01-2023 06:30,0.00000000
07-01-2023 06:45,07-01-2023 06:30,07-01-2023 06:45,0.00000000
07-01-2023 07:00,07-01-2023 06:45,07-01-2023 07:00,0.00000000
07-01-2023 07:15,07-01-2023 07:00,07-01-2023 07:15,0.00000000
07-01-2023 07:30,07-01-2023 07:15,07-01-2023 07:30,0.00000000
07-01-2023 07:45,07-01-2023 07:30,07-01-2023 07:45,0.00000000
07-01-2023 08:00,07-01-2023 07:45,07-01-2023 08:00,0.00000000
07-01-2023 08:15,07-01-2023 08:00,07-01-2023 08:15,0.00000000
07-01-2023 08:30,07-01-2023 08:15,07-01-2023 08:30,0.00000000
07-01-2023 08:45,07-01-2023 08:30,07-01-2023 08:45,0.00000000
07-01-2023 09:00,07-01-2023 08:45,07-01-2023 09:00,0.00000000
07-01-2023 09:15,07-01-2023 09:00,07-01-2023 09:15,0.00000000
07-01-2023 09:30,07-01-2023 09:15,07-01-2023 09:30,0.00000000
07-01-2023 09:45,07-01-2023 09:30,07-01-2023 09:45,0.00000000
07-01-2023 10:00,07-01-2023 09:45,07-01-2023 10:00,0.00000000
07-01-2023 10:15,07-01-2023 10:00,07-01-2023 10:15,0.00000000
07-01-2023 10:30,07-01-2023 10:15,07-01-2023 10:30,0.00000000
07-01-2023 10:45,07-01-2023 10:30,07-01-2023 10:45,0.00000000
07-01-2023 11:00,07-01-2023 10:45,07-01-2023 11:00,0.00000000
07-01-2023 11:15,07-01-2023 11:00,07-01-2023 11:15,0.00000000
07-01-2023 11:30,07-01-2023 11:15,07-01-2023 11:30,0.00000000
07-01-2023 11:45,07-01-2023 11:30,07-01-2023 11:45,0.00000000
07-01-2023 12:00,07-01-2023 11:45,07-01-2023 12:00,0.00000000
07-01-2023 12:15,07-01-2023 12:00,07-01-2023 12:15,0.00000000
07-01-2023 12:30,07-01-2023 12:15,07-01-2023 12:30,0.00000000
07-01-2023 12:45,07-01-2023 12:30,07-01-2023 12:45,0.00000000
07-01-2023 13:00,07-01-2023 12:45,07-01-2023 13:00,0.00000000
07-01-2023 13:15,07-01-2023 13:00,07-01-2023 13:15,0.00000000
07-01-2023 13:30,07-01-2023 13:15,07-01-2023 13:30,0.00000000
07-01-2023 13:45,07-01-2023 13:30,07-01-2023 13:45,0.00000000
07-01-2023 14:00,07-01-2023 13:45,07-01-2023 14:00,0.00000000
07-01-2023 14:15,07-01-2023 14:00,07-01-2023 14:15,0.00000000
07-01-2023 14:30,07-01-2023 14:15,07-01-2023 14:30,0.00000000
07-01-2023 14:45,07-01-2023 14:30,07-01-2023 14:45,0.00000000
07-01-2023 15:00,07-01-2023 14:45,07-01-2023 15:00,0.00000000
07-01-2023 15:15,07-01-2023 15:00,07-01-2023 15:15,0.00000000
07-01-2023 15:30,07-01-2023 15:15,07-01-2023 15:30,0.00000000
07-01-2023 15:45,07-01-2023 15:30,07-01-2023 15:45,0.00000000
07-01-2023 16:00,07-01-2023 15:45,07-01-2023 16:00,0.00000000
07-01-2023 16:15,07-01-2023 16:00,07-01-2023 16:15,0.00000000
07-01-2023 16:30,07-01-2023 16:15,07-01-2023 16:30,0.00000000
07-01-2023 16:45,07-01-2023 16:30,07-01-2023 16:45,0.00000000
07-01-2023 17:00,07-01-2023 16:45,07-01-2023 17:00,0.00000000
07-01-2023 17:15,07-01-2023 17:00,07-01-2023 17:15,0.00000000
07-01-2023 17:30,07-01-2023 17:15,07-01-2023 17:30,0.00000000
07-01-2023 17:45,07-01-2023 17:30,07-01-2023 17:45,0.00000000
07-01-2023 18:00,07-01-2023 17:45,07-01-2023 18:00,0.00000000
07-01-2023 18:15,07-01-2023 18:00,07-01-2023 18:15,0.00000000
07-01-2023 18:30,07-01-2023 18:15,07-01-2023 18:30,0.00000000
07-01-2023 18:45,07-01-2023 18:30,07-01-2023 18:45,0.00000000
07-01-2023 19:00,07-01-2023 18:45,07-01-2023 19:00,0.00000000
07-01-2023 19:15,07-01-2023 19:00,07-01-2023 19:15,0.00000000
07-01-2023 19:30,07-01-2023 19:15,07-01-2023 19:30,0.00000000
07-01-2023 19:45,07-01-2023 19:30,07-01-2023 19:45,0.00000000
07-01-2023 20:00,07-01-2023 19:45,07-01-2023 20:00,0.00000000
07-01-2023 20:15,07-01-2023 20:00,07-01-2023 20:15,0.00000000
07-01-2023 20:30,07-01-2023 20:15,07-01-2023 20:30,0.00000000
07-01-2023 20:45,07-01-2023 20:30,07-01-2023 20:45,0.00000000
07-01-2023 21:00,07-01-2023 20:45,07-01-2023 21:00,0.00000000
07-01-2023 21:15,07-01-2023 21:00,07-01-2023 21:15,0.00000000
07-01-2023 21:30,07-01-2023 21:15,07-01-2023 21:30,0.00000000
07-01-2023 21:45,07-01-2023 21:30,07-01-2023 21:45,0.00000000
07-01-2023 22:00,07-01-2023 21:45,07-01-2023 22:00,0.00000000
07-01-2023 22:15,07-01-2023 22:00,07-01-2023 22:15,0.00000000
07-01-2023 22:30,07-01-2023 22:15,07-01-2023 22:30,0.00000000
07-01-2023 22:45,07-01-2023 22:30,07-01-2023 22:45,0.00000000
07-01-2023 23:00,07-01-2023 22:45,07-01-2023 23:00,0.00000000
07-01-2023 23:15,07-01-2023 23:00,07-01-2023 23:15,0.00000000
07-01-2023 23:30,07-01-2023 23:15,07-01-2023 23:30,0.00000000
07-01-2023 23:45,07-01-2023 23:30,07-01-2023 23:45,0.00000000
08-01-2023 00:00,07-01-2023 23:45,08-01-2023 00:00,0.00000000
08-01-2023 00:15,08-01-2023 00:00,08-01-2023 00:15,0.00000000
08-01-2023 00:30,08-01-2023 00:15,08-01-2023 00:30,0.00000000
08-01-2023 00:45,08-01-2023 00:30,08-01-2023 00:45,0.00000000
08-01-2023 01:00,08-01-2023 00:45,08-01-2023 01:00,0.00000000
08-01-2023 01:15,08-01-2023 01:00,08-01-2023 01:15,0.00000000
08-01-2023 01:30,08-01-2023 01:15,08-01-2023 01:30,0.00000000
08-01-2023 01:45,08-01-2023 01:30,08-01-2023 01:45,0.00000000
08-01-2023 02:00,08-01-2023 01:45,08-01-2023 02:00,0.00000000
08-01-2023 02:15,08-01-2023 02:00,08-01-2023 02:15,0.00000000
08-01-2023 02:30,08-01-2023 02:15,08-01-2023 02:30,0.00000000
08-01-2023 02:45,08-01-2023 02:30,08-01-2023 02:45,0.00000000
08-01-2023 03:00,08-01-2023 02:45,08-01-2023 03:00,0.00000000
08-01-2023 03:15,08-01-2023 03:00,08-01-2023 03:15,0.00000000
08-01-2023 03:30,08-01-2023 03:15,08-01-2023 03:30,0.00000000
08-01-2023 03:45,08-01-2023 03:30,08-01-2023 03:45,0.00000000
08-01-2023 04:00,08-01-2023 03:45,08-01-2023 04:00,0.00000000
08-01-2023 04:15,08-01-2023 04:00,08-01-2023 04:15,0.00000000
08-01-2023 04:30,08-01-2023 04:15,08-01-2023 04:30,0.00000000
08-01-2023 04:45,08-01-2023 04:30,08-01-2023 04:45,0.00000000
08-01-2023 05:00,08-01-2023 04:45,08-01-2023 05:00,0.00000000
08-01-2023 05:15,08-01-2023 05:00,08-01-2023 05:15,0.00000000
08-01-2023 05:30,08-01-2023 05:15,08-01-2023 05:30,0.00000000
08-01-2023 05:45,08-01-2023 05:30,08-01-2023 05:45,0.00000000
08-01-2023 06:00,08-01-2023 05:45,08-01-2023 06:00,0.00000000
08-01-2023 06:15,08-01-2023 06:00,08-01-2023 06:15,0.00000000
08-01-2023 06:30,08-01-2023 06:15,08-01-2023 06:30,0.00000000
08-01-2023 06:45,08-01-2023 06:30,08-01-2023 06:45,0.00000000
08-01-2023 07:00,08-01-2023 06:45,08-01-2023 07:00,0.00000000
08-01-2023 07:15,08-01-2023 07:00,08-01-2023 07:15,0.00000000
08-01-2023 07:30,08-01-2023 07:15,08-01-2023 07:30,0.00000000
08-01-2023 07:45,08-01-2023 07:30,08-01-2023 07:45,0.00000000
08-01-2023 08:00,08-01-2023 07:45,08-01-2023 08:00,0.00000000
08-01-2023 08:15,08-01-2023 08:00,08-01-2023 08:15,0.00000000
08-01-2023 08:30,08-01-2023 08:15,08-01-2023 08:30,0.00000000
08-01-2023 08:45,08-01-2023 08:30,08-01-2023 08:45,0.00000000
08-01-2023 09:00,08-01-2023 08:45,08-01-2023 09:00,0.00000000
08-01-2023 09:15,08-01-2023 09:00,08-01-2023 09:15,0.00000000
08-01-2023 09:30,08-01-2023 09:15,08-01-2023 09:30,0.00000000
08-01-2023 09:45,08-01-2023 09:30,08-01-2023 09:45,0.00000000
08-01-2023 10:00,08-01-2023 09:45,08-01-2023 10:00,0.00000000
08-01-2023 10:15,08-01-2023 10:00,08-01-2023 10:15,0.00000000
